"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"16-Jan-2012","-","-","-","     1866.37","-","-"
"17-Jan-2012","-","-","-","     1918.85","-","-"
"18-Jan-2012","-","-","-","     1893.90","-","-"
"19-Jan-2012","-","-","-","     1916.69","-","-"
"20-Jan-2012","-","-","-","     1909.32","-","-"
"23-Jan-2012","-","-","-","     1910.52","-","-"
"24-Jan-2012","-","-","-","     1959.90","-","-"
"25-Jan-2012","-","-","-","     1967.96","-","-"
"27-Jan-2012","-","-","-","     1986.58","-","-"
"30-Jan-2012","-","-","-","     1924.13","-","-"
"31-Jan-2012","-","-","-","     1994.03","-","-"
"01-Feb-2012","-","-","-","     2019.30","-","-"
"02-Feb-2012","-","-","-","     2063.51","-","-"
"03-Feb-2012","-","-","-","     2054.52","-","-"
"06-Feb-2012","-","-","-","     2127.76","-","-"
"07-Feb-2012","-","-","-","     2102.27","-","-"
"08-Feb-2012","-","-","-","     2137.26","-","-"
"09-Feb-2012","-","-","-","     2137.24","-","-"
"10-Feb-2012","-","-","-","     2112.27","-","-"
"13-Feb-2012","-","-","-","     2119.49","-","-"
"14-Feb-2012","-","-","-","     2135.94","-","-"
"15-Feb-2012","-","-","-","     2168.70","-","-"
"16-Feb-2012","-","-","-","     2165.92","-","-"
"17-Feb-2012","-","-","-","     2151.53","-","-"
"21-Feb-2012","-","-","-","     2171.49","-","-"
"22-Feb-2012","-","-","-","     2123.29","-","-"
"23-Feb-2012","-","-","-","     2106.47","-","-"
"24-Feb-2012","-","-","-","     2090.77","-","-"
"27-Feb-2012","-","-","-","     2061.79","-","-"
"28-Feb-2012","-","-","-","     2099.99","-","-"
"29-Feb-2012","-","-","-","     2113.18","-","-"
"01-Mar-2012","-","-","-","     2112.23","-","-"
"02-Mar-2012","-","-","-","     2111.40","-","-"
"03-Mar-2012","-","-","-","     2099.71","-","-"
"05-Mar-2012","-","-","-","     2071.19","-","-"
"06-Mar-2012","-","-","-","     2048.21","-","-"
"07-Mar-2012","-","-","-","     2039.87","-","-"
"09-Mar-2012","-","-","-","     2092.22","-","-"
"12-Mar-2012","-","-","-","     2120.00","-","-"
"13-Mar-2012","-","-","-","     2154.18","-","-"
"14-Mar-2012","-","-","-","     2176.69","-","-"
"15-Mar-2012","-","-","-","     2156.97","-","-"
"16-Mar-2012","-","-","-","     2142.44","-","-"
"19-Mar-2012","-","-","-","     2126.55","-","-"
"20-Mar-2012","-","-","-","     2132.21","-","-"
"21-Mar-2012","-","-","-","     2152.81","-","-"
"22-Mar-2012","-","-","-","     2121.67","-","-"
"23-Mar-2012","-","-","-","     2126.96","-","-"
"26-Mar-2012","-","-","-","     2102.30","-","-"
"27-Mar-2012","-","-","-","     2101.04","-","-"
"28-Mar-2012","-","-","-","     2078.09","-","-"
"29-Mar-2012","-","-","-","     2072.84","-","-"
"30-Mar-2012","-","-","-","     2114.04","-","-"
"02-Apr-2012","-","-","-","     2103.88","-","-"
"03-Apr-2012","-","-","-","     2139.87","-","-"
"04-Apr-2012","-","-","-","     2144.69","-","-"
"09-Apr-2012","-","-","-","     2097.59","-","-"
"10-Apr-2012","-","-","-","     2096.25","-","-"
"11-Apr-2012","-","-","-","     2077.46","-","-"
"12-Apr-2012","-","-","-","     2084.68","-","-"
"13-Apr-2012","-","-","-","     2077.85","-","-"
"16-Apr-2012","-","-","-","     2046.70","-","-"
"17-Apr-2012","-","-","-","     2073.52","-","-"
"18-Apr-2012","-","-","-","     2068.60","-","-"
"19-Apr-2012","-","-","-","     2040.18","-","-"
"20-Apr-2012","-","-","-","     2037.05","-","-"
"23-Apr-2012","-","-","-","     1980.75","-","-"
"24-Apr-2012","-","-","-","     1937.87","-","-"
"25-Apr-2012","-","-","-","     1927.34","-","-"
"26-Apr-2012","-","-","-","     1937.14","-","-"
"27-Apr-2012","-","-","-","     1931.77","-","-"
"28-Apr-2012","-","-","-","     1928.68","-","-"
"30-Apr-2012","-","-","-","     1930.99","-","-"
"02-May-2012","-","-","-","     1931.45","-","-"
"03-May-2012","-","-","-","     1910.89","-","-"
"04-May-2012","-","-","-","     1861.14","-","-"
"07-May-2012","-","-","-","     1904.96","-","-"
"08-May-2012","-","-","-","     1891.71","-","-"
"09-May-2012","-","-","-","     1877.28","-","-"
"10-May-2012","-","-","-","     1886.06","-","-"
"11-May-2012","-","-","-","     1860.43","-","-"
"14-May-2012","-","-","-","     1844.66","-","-"
"15-May-2012","-","-","-","     1871.93","-","-"
"16-May-2012","-","-","-","     1843.64","-","-"
"17-May-2012","-","-","-","     1838.79","-","-"
"18-May-2012","-","-","-","     1840.29","-","-"
"21-May-2012","-","-","-","     1860.04","-","-"
"22-May-2012","-","-","-","     1811.55","-","-"
"23-May-2012","-","-","-","     1788.37","-","-"
"24-May-2012","-","-","-","     1815.68","-","-"
"25-May-2012","-","-","-","     1823.98","-","-"
"28-May-2012","-","-","-","     1852.24","-","-"
"29-May-2012","-","-","-","     1837.77","-","-"
"30-May-2012","-","-","-","     1831.62","-","-"
"31-May-2012","-","-","-","     1835.61","-","-"
"01-Jun-2012","-","-","-","     1843.26","-","-"
"04-Jun-2012","-","-","-","     1814.91","-","-"
"05-Jun-2012","-","-","-","     1818.86","-","-"
"06-Jun-2012","-","-","-","     1850.52","-","-"
"07-Jun-2012","-","-","-","     1844.29","-","-"
"08-Jun-2012","-","-","-","     1854.22","-","-"
"11-Jun-2012","-","-","-","     1848.27","-","-"
"12-Jun-2012","-","-","-","     1873.96","-","-"
"13-Jun-2012","-","-","-","     1871.59","-","-"
"14-Jun-2012","-","-","-","     1860.88","-","-"
"15-Jun-2012","-","-","-","     1902.17","-","-"
"18-Jun-2012","-","-","-","     1881.10","-","-"
"19-Jun-2012","-","-","-","     1899.02","-","-"
