"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"17-Jun-2016","-","-","-","     9650.09","-","-"
"20-Jun-2016","-","-","-","     9762.15","-","-"
"21-Jun-2016","-","-","-","     9779.56","-","-"
"22-Jun-2016","-","-","-","     9724.48","-","-"
"23-Jun-2016","-","-","-","     9773.21","-","-"
"24-Jun-2016","-","-","-","     9630.65","-","-"
"27-Jun-2016","-","-","-","     9636.02","-","-"
"28-Jun-2016","-","-","-","     9665.21","-","-"
"29-Jun-2016","-","-","-","     9764.80","-","-"
"30-Jun-2016","-","-","-","     9859.33","-","-"
"01-Jul-2016","-","-","-","    10079.29","-","-"
"04-Jul-2016","-","-","-","    10139.55","-","-"
"05-Jul-2016","-","-","-","    10102.14","-","-"
"07-Jul-2016","-","-","-","    10005.89","-","-"
"08-Jul-2016","-","-","-","     9995.05","-","-"
"11-Jul-2016","-","-","-","    10117.64","-","-"
"12-Jul-2016","-","-","-","    10127.30","-","-"
"13-Jul-2016","-","-","-","    10041.55","-","-"
"14-Jul-2016","-","-","-","    10001.14","-","-"
"15-Jul-2016","-","-","-","     9942.77","-","-"
"18-Jul-2016","-","-","-","     9993.92","-","-"
"19-Jul-2016","-","-","-","     9926.26","-","-"
"20-Jul-2016","-","-","-","     9919.84","-","-"
"21-Jul-2016","-","-","-","     9822.10","-","-"
"22-Jul-2016","-","-","-","     9837.98","-","-"
"25-Jul-2016","-","-","-","     9957.75","-","-"
"26-Jul-2016","-","-","-","     9848.17","-","-"
"27-Jul-2016","-","-","-","     9902.05","-","-"
"28-Jul-2016","-","-","-","     9798.62","-","-"
"29-Jul-2016","-","-","-","     9897.62","-","-"
"01-Aug-2016","-","-","-","     9944.87","-","-"
"02-Aug-2016","-","-","-","     9933.59","-","-"
"03-Aug-2016","-","-","-","     9828.37","-","-"
"04-Aug-2016","-","-","-","     9810.04","-","-"
"05-Aug-2016","-","-","-","     9985.81","-","-"
"08-Aug-2016","-","-","-","    10080.46","-","-"
"09-Aug-2016","-","-","-","    10007.68","-","-"
"10-Aug-2016","-","-","-","     9836.57","-","-"
"11-Aug-2016","-","-","-","     9745.75","-","-"
"12-Aug-2016","-","-","-","     9828.56","-","-"
"16-Aug-2016","-","-","-","     9745.93","-","-"
"17-Aug-2016","-","-","-","     9759.37","-","-"
"18-Aug-2016","-","-","-","     9774.17","-","-"
"19-Aug-2016","-","-","-","     9814.63","-","-"
"22-Aug-2016","-","-","-","     9706.90","-","-"
"23-Aug-2016","-","-","-","     9700.96","-","-"
"24-Aug-2016","-","-","-","     9696.68","-","-"
"25-Aug-2016","-","-","-","     9567.24","-","-"
"26-Aug-2016","-","-","-","     9601.23","-","-"
"29-Aug-2016","-","-","-","     9588.51","-","-"
"30-Aug-2016","-","-","-","     9728.65","-","-"
"31-Aug-2016","-","-","-","     9775.04","-","-"
"01-Sep-2016","-","-","-","     9821.92","-","-"
"02-Sep-2016","-","-","-","     9917.64","-","-"
"06-Sep-2016","-","-","-","    10039.13","-","-"
"07-Sep-2016","-","-","-","     9987.62","-","-"
"08-Sep-2016","-","-","-","     9971.79","-","-"
"09-Sep-2016","-","-","-","     9860.43","-","-"
"12-Sep-2016","-","-","-","     9654.94","-","-"
"14-Sep-2016","-","-","-","     9645.57","-","-"
"15-Sep-2016","-","-","-","     9590.39","-","-"
"16-Sep-2016","-","-","-","     9627.77","-","-"
"19-Sep-2016","-","-","-","     9664.48","-","-"
"20-Sep-2016","-","-","-","     9591.74","-","-"
"21-Sep-2016","-","-","-","     9612.97","-","-"
"22-Sep-2016","-","-","-","     9652.07","-","-"
"23-Sep-2016","-","-","-","     9611.12","-","-"
"26-Sep-2016","-","-","-","     9466.96","-","-"
"27-Sep-2016","-","-","-","     9425.08","-","-"
"28-Sep-2016","-","-","-","     9417.20","-","-"
"29-Sep-2016","-","-","-","     9268.20","-","-"
"30-Sep-2016","-","-","-","     9421.64","-","-"
"03-Oct-2016","-","-","-","     9650.69","-","-"
"04-Oct-2016","-","-","-","     9607.02","-","-"
"05-Oct-2016","-","-","-","     9515.82","-","-"
"06-Oct-2016","-","-","-","     9393.97","-","-"
"07-Oct-2016","-","-","-","     9388.44","-","-"
"10-Oct-2016","-","-","-","     9399.56","-","-"
"13-Oct-2016","-","-","-","     9338.72","-","-"
"14-Oct-2016","-","-","-","     9278.37","-","-"
"17-Oct-2016","-","-","-","     8979.32","-","-"
"18-Oct-2016","-","-","-","     9195.01","-","-"
"19-Oct-2016","-","-","-","     9158.78","-","-"
"20-Oct-2016","-","-","-","     9163.94","-","-"
"21-Oct-2016","-","-","-","     9230.44","-","-"
"24-Oct-2016","-","-","-","     9237.08","-","-"
"25-Oct-2016","-","-","-","     9130.59","-","-"
"26-Oct-2016","-","-","-","     9103.35","-","-"
"27-Oct-2016","-","-","-","     9025.31","-","-"
"28-Oct-2016","-","-","-","     9186.33","       14560141","          693.62"
"30-Oct-2016","-","-","-","     9235.36","-","-"
"01-Nov-2016","-","-","-","     9206.64","-","-"
"02-Nov-2016","-","-","-","     9316.60","-","-"
"03-Nov-2016","-","-","-","     9271.17","-","-"
"04-Nov-2016","-","-","-","     9292.82","-","-"
"07-Nov-2016","-","-","-","     9421.06","-","-"
"08-Nov-2016","-","-","-","     9505.58","-","-"
"09-Nov-2016","-","-","-","     9123.06","-","-"
"10-Nov-2016","-","-","-","     9090.52","-","-"
"11-Nov-2016","-","-","-","     8603.19","-","-"
"15-Nov-2016","-","-","-","     8609.01","-","-"
"16-Nov-2016","-","-","-","     8642.82","-","-"
"17-Nov-2016","-","-","-","     8535.78","-","-"
"18-Nov-2016","-","-","-","     8620.32","-","-"
"21-Nov-2016","-","-","-","     8452.44","-","-"
"22-Nov-2016","-","-","-","     8580.96","-","-"
"23-Nov-2016","-","-","-","     8494.61","-","-"
"24-Nov-2016","-","-","-","     8432.74","-","-"
"25-Nov-2016","-","-","-","     8671.83","-","-"
"28-Nov-2016","-","-","-","     8642.87","-","-"
"29-Nov-2016","-","-","-","     8733.72","-","-"
"30-Nov-2016","-","-","-","     8761.36","-","-"
"01-Dec-2016","-","-","-","     8563.28","-","-"
"02-Dec-2016","-","-","-","     8450.92","-","-"
"05-Dec-2016","-","-","-","     8509.97","-","-"
"06-Dec-2016","-","-","-","     8519.57","-","-"
"07-Dec-2016","-","-","-","     8499.80","-","-"
"08-Dec-2016","-","-","-","     8668.53","-","-"
"09-Dec-2016","-","-","-","     8642.28","-","-"
"12-Dec-2016","-","-","-","     8511.10","-","-"
"13-Dec-2016","-","-","-","     8569.41","-","-"
"14-Dec-2016","-","-","-","     8523.01","-","-"
"15-Dec-2016","-","-","-","     8594.73","-","-"
"16-Dec-2016","-","-","-","     8566.54","-","-"
"19-Dec-2016","-","-","-","     8508.48","-","-"
"20-Dec-2016","-","-","-","     8499.56","-","-"
"21-Dec-2016","-","-","-","     8544.54","-","-"
"22-Dec-2016","-","-","-","     8494.33","-","-"
"23-Dec-2016","-","-","-","     8421.33","-","-"
"26-Dec-2016","-","-","-","     8291.09","-","-"
"27-Dec-2016","-","-","-","     8409.64","-","-"
"28-Dec-2016","-","-","-","     8482.56","-","-"
"29-Dec-2016","-","-","-","     8588.18","-","-"
"30-Dec-2016","-","-","-","     8651.52","-","-"
