"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"15-Jan-2013","-","-","-","     6066.13","-","-"
"16-Jan-2013","-","-","-","     5930.22","-","-"
"17-Jan-2013","-","-","-","     5976.78","-","-"
"18-Jan-2013","-","-","-","     5874.61","-","-"
"21-Jan-2013","-","-","-","     5836.22","-","-"
"22-Jan-2013","-","-","-","     5784.32","-","-"
"23-Jan-2013","-","-","-","     5773.07","-","-"
"24-Jan-2013","-","-","-","     5734.68","-","-"
"25-Jan-2013","-","-","-","     5898.71","-","-"
"28-Jan-2013","-","-","-","     5913.55","-","-"
"29-Jan-2013","-","-","-","     5866.05","-","-"
"30-Jan-2013","-","-","-","     5829.65","-","-"
"31-Jan-2013","-","-","-","     5809.19","-","-"
"01-Feb-2013","-","-","-","     5815.86","-","-"
"04-Feb-2013","-","-","-","     5790.02","-","-"
"05-Feb-2013","-","-","-","     5777.76","-","-"
"06-Feb-2013","-","-","-","     5759.12","-","-"
"07-Feb-2013","-","-","-","     5829.62","-","-"
"08-Feb-2013","-","-","-","     5779.98","-","-"
"11-Feb-2013","-","-","-","     5770.65","-","-"
"12-Feb-2013","-","-","-","     5766.85","-","-"
"13-Feb-2013","-","-","-","     5819.91","-","-"
"14-Feb-2013","-","-","-","     5823.98","-","-"
"15-Feb-2013","-","-","-","     5810.11","-","-"
"18-Feb-2013","-","-","-","     5820.61","-","-"
"19-Feb-2013","-","-","-","     5912.49","-","-"
"20-Feb-2013","-","-","-","     5914.38","-","-"
"21-Feb-2013","-","-","-","     5805.97","-","-"
"22-Feb-2013","-","-","-","     5825.34","-","-"
"25-Feb-2013","-","-","-","     5820.67","-","-"
"26-Feb-2013","-","-","-","     5652.02","-","-"
"27-Feb-2013","-","-","-","     5774.45","-","-"
"28-Feb-2013","-","-","-","     5684.29","-","-"
"01-Mar-2013","-","-","-","     5784.25","-","-"
"04-Mar-2013","-","-","-","     5734.78","-","-"
"05-Mar-2013","-","-","-","     5811.52","-","-"
"06-Mar-2013","-","-","-","     5792.81","-","-"
"07-Mar-2013","-","-","-","     5876.91","-","-"
"08-Mar-2013","-","-","-","     5967.10","-","-"
"11-Mar-2013","-","-","-","     5994.47","-","-"
"12-Mar-2013","-","-","-","     6001.76","-","-"
"13-Mar-2013","-","-","-","     5923.16","-","-"
"14-Mar-2013","-","-","-","     5983.99","-","-"
"15-Mar-2013","-","-","-","     6018.24","-","-"
"18-Mar-2013","-","-","-","     5939.62","-","-"
"19-Mar-2013","-","-","-","     5788.96","-","-"
"20-Mar-2013","-","-","-","     5694.34","-","-"
"21-Mar-2013","-","-","-","     5700.05","-","-"
"22-Mar-2013","-","-","-","     5681.00","-","-"
"25-Mar-2013","-","-","-","     5673.87","-","-"
"26-Mar-2013","-","-","-","     5643.07","-","-"
"28-Mar-2013","-","-","-","     5642.82","-","-"
"01-Apr-2013","-","-","-","     5654.94","-","-"
"02-Apr-2013","-","-","-","     5658.69","-","-"
"03-Apr-2013","-","-","-","     5556.99","-","-"
"04-Apr-2013","-","-","-","     5585.30","-","-"
"05-Apr-2013","-","-","-","     5520.32","-","-"
"08-Apr-2013","-","-","-","     5542.30","-","-"
"09-Apr-2013","-","-","-","     5530.70","-","-"
"10-Apr-2013","-","-","-","     5511.30","-","-"
"11-Apr-2013","-","-","-","     5492.48","-","-"
"12-Apr-2013","-","-","-","     5438.31","-","-"
"15-Apr-2013","-","-","-","     5373.76","-","-"
"16-Apr-2013","-","-","-","     5515.48","-","-"
"17-Apr-2013","-","-","-","     5660.00","-","-"
"18-Apr-2013","-","-","-","     5754.47","-","-"
"22-Apr-2013","-","-","-","     5733.45","-","-"
"23-Apr-2013","-","-","-","     5679.24","-","-"
"25-Apr-2013","-","-","-","     5862.29","-","-"
"26-Apr-2013","-","-","-","     5787.53","-","-"
"29-Apr-2013","-","-","-","     5865.24","-","-"
"30-Apr-2013","-","-","-","     5960.26","-","-"
"02-May-2013","-","-","-","     6114.77","-","-"
"03-May-2013","-","-","-","     6163.66","-","-"
"06-May-2013","-","-","-","     6200.82","-","-"
"07-May-2013","-","-","-","     6266.55","-","-"
"08-May-2013","-","-","-","     6214.24","-","-"
"09-May-2013","-","-","-","     6218.63","-","-"
"10-May-2013","-","-","-","     6276.69","-","-"
"11-May-2013","-","-","-","     6282.24","-","-"
"13-May-2013","-","-","-","     6160.00","-","-"
"14-May-2013","-","-","-","     6174.76","-","-"
"15-May-2013","-","-","-","     6316.44","-","-"
"16-May-2013","-","-","-","     6284.83","-","-"
"17-May-2013","-","-","-","     6254.91","-","-"
"20-May-2013","-","-","-","     6285.43","-","-"
"21-May-2013","-","-","-","     6233.59","-","-"
"22-May-2013","-","-","-","     6271.65","-","-"
"23-May-2013","-","-","-","     6156.47","-","-"
"24-May-2013","-","-","-","     6209.02","-","-"
"27-May-2013","-","-","-","     6133.43","-","-"
"28-May-2013","-","-","-","     6296.04","-","-"
"29-May-2013","-","-","-","     6267.12","-","-"
"30-May-2013","-","-","-","     6431.11","-","-"
"31-May-2013","-","-","-","     6245.74","-","-"
"03-Jun-2013","-","-","-","     6206.46","-","-"
"04-Jun-2013","-","-","-","     6252.44","-","-"
"05-Jun-2013","-","-","-","     6251.89","-","-"
"06-Jun-2013","-","-","-","     6273.98","-","-"
"07-Jun-2013","-","-","-","     6223.94","-","-"
"10-Jun-2013","-","-","-","     6268.24","-","-"
"11-Jun-2013","-","-","-","     6138.38","-","-"
"12-Jun-2013","-","-","-","     6113.43","-","-"
"13-Jun-2013","-","-","-","     6037.06","-","-"
"14-Jun-2013","-","-","-","     6185.61","-","-"
"17-Jun-2013","-","-","-","     6394.60","-","-"
"18-Jun-2013","-","-","-","     6400.25","-","-"
"19-Jun-2013","-","-","-","     6457.06","-","-"
"20-Jun-2013","-","-","-","     6214.37","-","-"
"21-Jun-2013","-","-","-","     6190.91","-","-"
"24-Jun-2013","-","-","-","     6055.01","-","-"
"25-Jun-2013","-","-","-","     6219.64","-","-"
"26-Jun-2013","-","-","-","     6077.43","-","-"
"27-Jun-2013","-","-","-","     6209.99","-","-"
"28-Jun-2013","-","-","-","     6397.20","-","-"
"01-Jul-2013","-","-","-","     6447.36","-","-"
"02-Jul-2013","-","-","-","     6408.42","-","-"
"03-Jul-2013","-","-","-","     6406.10","-","-"
