"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"15-Jan-2015","-","-","-","    10311.36","-","-"
"16-Jan-2015","-","-","-","    10450.56","-","-"
"19-Jan-2015","-","-","-","    10473.65","-","-"
"20-Jan-2015","-","-","-","    10406.07","-","-"
"21-Jan-2015","-","-","-","    10390.28","-","-"
"22-Jan-2015","-","-","-","    10325.05","-","-"
"23-Jan-2015","-","-","-","    10425.39","-","-"
"27-Jan-2015","-","-","-","    10320.54","-","-"
"28-Jan-2015","-","-","-","    10366.00","-","-"
"29-Jan-2015","-","-","-","    10330.15","-","-"
"30-Jan-2015","-","-","-","    10177.19","-","-"
"02-Feb-2015","-","-","-","    10118.54","-","-"
"03-Feb-2015","-","-","-","    10024.71","-","-"
"04-Feb-2015","-","-","-","     9992.58","-","-"
"05-Feb-2015","-","-","-","     9873.11","-","-"
"06-Feb-2015","-","-","-","     9726.17","-","-"
"09-Feb-2015","-","-","-","     9513.58","-","-"
"10-Feb-2015","-","-","-","     9528.01","-","-"
"11-Feb-2015","-","-","-","     9630.82","-","-"
"12-Feb-2015","-","-","-","     9767.83","-","-"
"13-Feb-2015","-","-","-","     9968.06","-","-"
"16-Feb-2015","-","-","-","    10041.38","-","-"
"18-Feb-2015","-","-","-","    10089.61","-","-"
"19-Feb-2015","-","-","-","    10057.81","-","-"
"20-Feb-2015","-","-","-","    10044.54","-","-"
"23-Feb-2015","-","-","-","    10023.55","-","-"
"24-Feb-2015","-","-","-","    10008.89","-","-"
"25-Feb-2015","-","-","-","     9989.70","-","-"
"26-Feb-2015","-","-","-","     9875.45","-","-"
"27-Feb-2015","-","-","-","    10138.37","-","-"
"28-Feb-2015","-","-","-","    10213.06","-","-"
"02-Mar-2015","-","-","-","    10210.74","-","-"
"03-Mar-2015","-","-","-","    10105.83","-","-"
"04-Mar-2015","-","-","-","     9956.51","-","-"
"05-Mar-2015","-","-","-","    10020.74","-","-"
"09-Mar-2015","-","-","-","     9863.67","-","-"
"10-Mar-2015","-","-","-","     9947.88","-","-"
"11-Mar-2015","-","-","-","    10146.68","-","-"
"12-Mar-2015","-","-","-","    10035.78","-","-"
"13-Mar-2015","-","-","-","     9929.51","-","-"
"16-Mar-2015","-","-","-","     9931.09","-","-"
"17-Mar-2015","-","-","-","    10038.90","-","-"
"18-Mar-2015","-","-","-","     9883.98","-","-"
"19-Mar-2015","-","-","-","     9795.10","-","-"
"20-Mar-2015","-","-","-","     9585.20","-","-"
"23-Mar-2015","-","-","-","     9525.08","-","-"
"24-Mar-2015","-","-","-","     9549.56","-","-"
"25-Mar-2015","-","-","-","     9594.46","-","-"
"26-Mar-2015","-","-","-","     9526.59","-","-"
"27-Mar-2015","-","-","-","     9431.35","-","-"
"30-Mar-2015","-","-","-","     9393.85","-","-"
"31-Mar-2015","-","-","-","     9379.07","-","-"
"01-Apr-2015","-","-","-","     9484.43","-","-"
"06-Apr-2015","-","-","-","     9716.38","-","-"
"07-Apr-2015","-","-","-","     9860.48","-","-"
"08-Apr-2015","-","-","-","    10000.65","-","-"
"09-Apr-2015","-","-","-","    10005.33","-","-"
