"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"15-Jan-2015","-","-","-","     4873.04","-","-"
"16-Jan-2015","-","-","-","     4855.36","-","-"
"19-Jan-2015","-","-","-","     4860.70","-","-"
"20-Jan-2015","-","-","-","     4894.67","-","-"
"21-Jan-2015","-","-","-","     4906.00","-","-"
"22-Jan-2015","-","-","-","     4930.35","-","-"
"23-Jan-2015","-","-","-","     4966.31","-","-"
"27-Jan-2015","-","-","-","     4988.71","-","-"
"28-Jan-2015","-","-","-","     5015.19","-","-"
"29-Jan-2015","-","-","-","     5043.23","-","-"
"30-Jan-2015","-","-","-","     4946.20","-","-"
"02-Feb-2015","-","-","-","     4994.01","-","-"
"03-Feb-2015","-","-","-","     5054.71","-","-"
"04-Feb-2015","-","-","-","     4994.78","-","-"
"05-Feb-2015","-","-","-","     5006.62","-","-"
"06-Feb-2015","-","-","-","     4965.83","-","-"
"09-Feb-2015","-","-","-","     4839.97","-","-"
"10-Feb-2015","-","-","-","     4809.35","-","-"
"11-Feb-2015","-","-","-","     4836.68","-","-"
"12-Feb-2015","-","-","-","     4850.43","-","-"
"13-Feb-2015","-","-","-","     4948.44","-","-"
"16-Feb-2015","-","-","-","     5010.36","-","-"
"18-Feb-2015","-","-","-","     5098.70","-","-"
"19-Feb-2015","-","-","-","     5158.68","-","-"
"20-Feb-2015","-","-","-","     5157.79","-","-"
"23-Feb-2015","-","-","-","     5150.02","-","-"
"24-Feb-2015","-","-","-","     5137.74","-","-"
"25-Feb-2015","-","-","-","     5094.94","-","-"
"26-Feb-2015","-","-","-","     5054.18","-","-"
"27-Feb-2015","-","-","-","     5113.82","-","-"
"28-Feb-2015","-","-","-","     5152.59","-","-"
"02-Mar-2015","-","-","-","     5136.46","-","-"
"03-Mar-2015","-","-","-","     5262.98","-","-"
"04-Mar-2015","-","-","-","     5204.44","-","-"
"05-Mar-2015","-","-","-","     5137.69","-","-"
"09-Mar-2015","-","-","-","     5047.72","-","-"
"10-Mar-2015","-","-","-","     5031.63","-","-"
"11-Mar-2015","-","-","-","     4967.02","-","-"
"12-Mar-2015","-","-","-","     5017.57","-","-"
"13-Mar-2015","-","-","-","     4948.16","-","-"
"16-Mar-2015","-","-","-","     4918.07","-","-"
"17-Mar-2015","-","-","-","     4977.87","-","-"
"18-Mar-2015","-","-","-","     4928.56","-","-"
"19-Mar-2015","-","-","-","     4962.52","-","-"
"20-Mar-2015","-","-","-","     4944.36","-","-"
"23-Mar-2015","-","-","-","     4950.31","-","-"
"24-Mar-2015","-","-","-","     4881.87","-","-"
"25-Mar-2015","-","-","-","     4876.39","-","-"
"26-Mar-2015","-","-","-","     4766.17","-","-"
"27-Mar-2015","-","-","-","     4789.80","-","-"
"30-Mar-2015","-","-","-","     4870.17","-","-"
"31-Mar-2015","-","-","-","     4881.58","-","-"
"01-Apr-2015","-","-","-","     4905.06","-","-"
"06-Apr-2015","-","-","-","     4931.27","-","-"
"07-Apr-2015","-","-","-","     4977.05","-","-"
