"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"15-Jan-2013","-","-","-","     3001.24","-","-"
"16-Jan-2013","-","-","-","     2979.39","-","-"
"17-Jan-2013","-","-","-","     3013.66","-","-"
"18-Jan-2013","-","-","-","     2997.06","-","-"
"21-Jan-2013","-","-","-","     2966.35","-","-"
"22-Jan-2013","-","-","-","     2932.11","-","-"
"23-Jan-2013","-","-","-","     2916.29","-","-"
"24-Jan-2013","-","-","-","     2888.44","-","-"
"25-Jan-2013","-","-","-","     2922.24","-","-"
"28-Jan-2013","-","-","-","     2937.28","-","-"
"29-Jan-2013","-","-","-","     2922.32","-","-"
"30-Jan-2013","-","-","-","     2917.08","-","-"
"31-Jan-2013","-","-","-","     2911.26","-","-"
"01-Feb-2013","-","-","-","     2891.99","-","-"
"04-Feb-2013","-","-","-","     2910.19","-","-"
"05-Feb-2013","-","-","-","     2896.21","-","-"
"06-Feb-2013","-","-","-","     2907.59","-","-"
"07-Feb-2013","-","-","-","     2918.73","-","-"
"08-Feb-2013","-","-","-","     2949.53","-","-"
"11-Feb-2013","-","-","-","     2949.24","-","-"
"12-Feb-2013","-","-","-","     2957.04","-","-"
"13-Feb-2013","-","-","-","     2986.78","-","-"
"14-Feb-2013","-","-","-","     2986.30","-","-"
"15-Feb-2013","-","-","-","     2992.08","-","-"
"18-Feb-2013","-","-","-","     2978.57","-","-"
"19-Feb-2013","-","-","-","     3005.57","-","-"
"20-Feb-2013","-","-","-","     3004.13","-","-"
"21-Feb-2013","-","-","-","     2975.23","-","-"
"22-Feb-2013","-","-","-","     2972.09","-","-"
"25-Feb-2013","-","-","-","     2998.54","-","-"
"26-Feb-2013","-","-","-","     2995.91","-","-"
"27-Feb-2013","-","-","-","     2984.11","-","-"
"28-Feb-2013","-","-","-","     3005.67","-","-"
"01-Mar-2013","-","-","-","     3002.59","-","-"
"04-Mar-2013","-","-","-","     3007.86","-","-"
"05-Mar-2013","-","-","-","     3066.43","-","-"
"06-Mar-2013","-","-","-","     3109.97","-","-"
"07-Mar-2013","-","-","-","     3135.08","-","-"
"08-Mar-2013","-","-","-","     3134.16","-","-"
"11-Mar-2013","-","-","-","     3110.63","-","-"
"12-Mar-2013","-","-","-","     3099.14","-","-"
"13-Mar-2013","-","-","-","     3075.81","-","-"
"14-Mar-2013","-","-","-","     3099.04","-","-"
