"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"15-Jan-2013","-","-","-","     2518.16","-","-"
"16-Jan-2013","-","-","-","     2468.65","-","-"
"17-Jan-2013","-","-","-","     2462.34","-","-"
"18-Jan-2013","-","-","-","     2459.18","-","-"
"21-Jan-2013","-","-","-","     2480.33","-","-"
"22-Jan-2013","-","-","-","     2471.80","-","-"
"23-Jan-2013","-","-","-","     2472.28","-","-"
"24-Jan-2013","-","-","-","     2421.84","-","-"
"25-Jan-2013","-","-","-","     2420.02","-","-"
"28-Jan-2013","-","-","-","     2407.88","-","-"
"29-Jan-2013","-","-","-","     2389.26","-","-"
"30-Jan-2013","-","-","-","     2405.81","-","-"
"31-Jan-2013","-","-","-","     2405.77","-","-"
"01-Feb-2013","-","-","-","     2362.87","-","-"
"04-Feb-2013","-","-","-","     2380.82","-","-"
"05-Feb-2013","-","-","-","     2393.05","-","-"
"06-Feb-2013","-","-","-","     2414.13","-","-"
"07-Feb-2013","-","-","-","     2375.44","-","-"
"08-Feb-2013","-","-","-","     2350.38","-","-"
"11-Feb-2013","-","-","-","     2371.96","-","-"
"12-Feb-2013","-","-","-","     2383.24","-","-"
"13-Feb-2013","-","-","-","     2383.05","-","-"
"14-Feb-2013","-","-","-","     2386.14","-","-"
"15-Feb-2013","-","-","-","     2367.67","-","-"
"18-Feb-2013","-","-","-","     2360.87","-","-"
"19-Feb-2013","-","-","-","     2383.50","-","-"
"20-Feb-2013","-","-","-","     2390.45","-","-"
"21-Feb-2013","-","-","-","     2361.46","-","-"
"22-Feb-2013","-","-","-","     2390.57","-","-"
"25-Feb-2013","-","-","-","     2377.40","-","-"
"26-Feb-2013","-","-","-","     2382.16","-","-"
"27-Feb-2013","-","-","-","     2376.44","-","-"
"28-Feb-2013","-","-","-","     2331.76","-","-"
"01-Mar-2013","-","-","-","     2340.69","-","-"
"04-Mar-2013","-","-","-","     2297.26","-","-"
"05-Mar-2013","-","-","-","     2339.69","-","-"
"06-Mar-2013","-","-","-","     2354.26","-","-"
"07-Mar-2013","-","-","-","     2340.45","-","-"
"08-Mar-2013","-","-","-","     2368.29","-","-"
"11-Mar-2013","-","-","-","     2374.37","-","-"
"12-Mar-2013","-","-","-","     2368.83","-","-"
"13-Mar-2013","-","-","-","     2336.59","-","-"
"14-Mar-2013","-","-","-","     2337.04","-","-"
"15-Mar-2013","-","-","-","     2325.75","-","-"
"18-Mar-2013","-","-","-","     2313.78","-","-"
"19-Mar-2013","-","-","-","     2275.27","-","-"
"20-Mar-2013","-","-","-","     2235.20","-","-"
"21-Mar-2013","-","-","-","     2231.07","-","-"
"22-Mar-2013","-","-","-","     2230.15","-","-"
"25-Mar-2013","-","-","-","     2230.52","-","-"
"26-Mar-2013","-","-","-","     2220.35","-","-"
"28-Mar-2013","-","-","-","     2264.41","-","-"
"01-Apr-2013","-","-","-","     2269.68","-","-"
"02-Apr-2013","-","-","-","     2257.62","-","-"
"03-Apr-2013","-","-","-","     2231.09","-","-"
"04-Apr-2013","-","-","-","     2145.56","-","-"
"05-Apr-2013","-","-","-","     2146.10","-","-"
"08-Apr-2013","-","-","-","     2172.84","-","-"
"09-Apr-2013","-","-","-","     2174.73","-","-"
"10-Apr-2013","-","-","-","     2186.43","-","-"
"11-Apr-2013","-","-","-","     2189.05","-","-"
"12-Apr-2013","-","-","-","     2208.47","-","-"
"15-Apr-2013","-","-","-","     2235.53","-","-"
"16-Apr-2013","-","-","-","     2274.34","-","-"
"17-Apr-2013","-","-","-","     2267.12","-","-"
"18-Apr-2013","-","-","-","     2287.92","-","-"
"22-Apr-2013","-","-","-","     2273.06","-","-"
"23-Apr-2013","-","-","-","     2289.24","-","-"
"25-Apr-2013","-","-","-","     2349.11","-","-"
"26-Apr-2013","-","-","-","     2372.09","-","-"
"29-Apr-2013","-","-","-","     2404.51","-","-"
"30-Apr-2013","-","-","-","     2423.44","-","-"
"02-May-2013","-","-","-","     2430.63","-","-"
"03-May-2013","-","-","-","     2428.97","-","-"
"06-May-2013","-","-","-","     2439.11","-","-"
"07-May-2013","-","-","-","     2460.81","-","-"
"08-May-2013","-","-","-","     2474.34","-","-"
"09-May-2013","-","-","-","     2468.81","-","-"
"10-May-2013","-","-","-","     2464.18","-","-"
"11-May-2013","-","-","-","     2478.17","-","-"
"13-May-2013","-","-","-","     2462.65","-","-"
"14-May-2013","-","-","-","     2479.87","-","-"
"15-May-2013","-","-","-","     2494.37","-","-"
"16-May-2013","-","-","-","     2525.93","-","-"
"17-May-2013","-","-","-","     2546.47","-","-"
"20-May-2013","-","-","-","     2536.76","-","-"
"21-May-2013","-","-","-","     2486.30","-","-"
"22-May-2013","-","-","-","     2499.24","-","-"
"23-May-2013","-","-","-","     2473.68","-","-"
"24-May-2013","-","-","-","     2462.93","-","-"
"27-May-2013","-","-","-","     2536.47","-","-"
"28-May-2013","-","-","-","     2527.04","-","-"
"29-May-2013","-","-","-","     2510.25","-","-"
"30-May-2013","-","-","-","     2500.47","-","-"
"31-May-2013","-","-","-","     2411.47","-","-"
"03-Jun-2013","-","-","-","     2381.34","-","-"
"04-Jun-2013","-","-","-","     2406.99","-","-"
"05-Jun-2013","-","-","-","     2413.12","-","-"
"06-Jun-2013","-","-","-","     2416.44","-","-"
"07-Jun-2013","-","-","-","     2381.54","-","-"
"10-Jun-2013","-","-","-","     2395.96","-","-"
"11-Jun-2013","-","-","-","     2369.28","-","-"
"12-Jun-2013","-","-","-","     2372.84","-","-"
"13-Jun-2013","-","-","-","     2375.24","-","-"
"14-Jun-2013","-","-","-","     2429.07","-","-"
"17-Jun-2013","-","-","-","     2463.23","-","-"
"18-Jun-2013","-","-","-","     2450.48","-","-"
"19-Jun-2013","-","-","-","     2483.42","-","-"
"20-Jun-2013","-","-","-","     2420.55","-","-"
"21-Jun-2013","-","-","-","     2398.18","-","-"
"24-Jun-2013","-","-","-","     2359.80","-","-"
"25-Jun-2013","-","-","-","     2402.81","-","-"
"26-Jun-2013","-","-","-","     2363.86","-","-"
"27-Jun-2013","-","-","-","     2416.43","-","-"
"28-Jun-2013","-","-","-","     2444.70","-","-"
"01-Jul-2013","-","-","-","     2500.40","-","-"
"02-Jul-2013","-","-","-","     2486.81","-","-"
"03-Jul-2013","-","-","-","     2453.05","-","-"
"04-Jul-2013","-","-","-","     2456.45","-","-"
"05-Jul-2013","-","-","-","     2448.96","-","-"
"08-Jul-2013","-","-","-","     2442.47","-","-"
"09-Jul-2013","-","-","-","     2471.10","-","-"
"10-Jul-2013","-","-","-","     2462.00","-","-"
"11-Jul-2013","-","-","-","     2500.90","-","-"
"12-Jul-2013","-","-","-","     2504.29","-","-"
"15-Jul-2013","-","-","-","     2564.21","-","-"
"16-Jul-2013","-","-","-","     2577.26","-","-"
"17-Jul-2013","-","-","-","     2538.89","-","-"
"18-Jul-2013","-","-","-","     2546.66","-","-"
"19-Jul-2013","-","-","-","     2550.38","-","-"
"22-Jul-2013","-","-","-","     2557.83","-","-"
"23-Jul-2013","-","-","-","     2544.48","-","-"
"24-Jul-2013","-","-","-","     2556.49","-","-"
"25-Jul-2013","-","-","-","     2537.46","-","-"
"26-Jul-2013","-","-","-","     2544.32","-","-"
"29-Jul-2013","-","-","-","     2513.41","-","-"
"30-Jul-2013","-","-","-","     2483.33","-","-"
"31-Jul-2013","-","-","-","     2541.25","-","-"
"01-Aug-2013","-","-","-","     2517.60","-","-"
"02-Aug-2013","-","-","-","     2440.08","-","-"
"05-Aug-2013","-","-","-","     2417.19","-","-"
"06-Aug-2013","-","-","-","     2352.76","-","-"
"07-Aug-2013","-","-","-","     2319.30","-","-"
"08-Aug-2013","-","-","-","     2379.92","-","-"
"12-Aug-2013","-","-","-","     2431.14","-","-"
"13-Aug-2013","-","-","-","     2463.06","-","-"
"14-Aug-2013","-","-","-","     2527.07","-","-"
"16-Aug-2013","-","-","-","     2466.93","-","-"
"19-Aug-2013","-","-","-","     2417.25","-","-"
"20-Aug-2013","-","-","-","     2407.30","-","-"
"21-Aug-2013","-","-","-","     2343.56","-","-"
"22-Aug-2013","-","-","-","     2384.62","-","-"
"23-Aug-2013","-","-","-","     2344.84","-","-"
"26-Aug-2013","-","-","-","     2383.59","-","-"
"27-Aug-2013","-","-","-","     2293.73","-","-"
"28-Aug-2013","-","-","-","     2242.26","-","-"
"29-Aug-2013","-","-","-","     2304.96","-","-"
"30-Aug-2013","-","-","-","     2320.75","-","-"
"02-Sep-2013","-","-","-","     2326.00","-","-"
"03-Sep-2013","-","-","-","     2229.14","-","-"
"04-Sep-2013","-","-","-","     2305.96","-","-"
"05-Sep-2013","-","-","-","     2331.32","-","-"
"06-Sep-2013","-","-","-","     2383.64","-","-"
"10-Sep-2013","-","-","-","     2501.55","-","-"
"11-Sep-2013","-","-","-","     2557.55","-","-"
"12-Sep-2013","-","-","-","     2523.25","-","-"
"13-Sep-2013","-","-","-","     2501.12","-","-"
"16-Sep-2013","-","-","-","     2478.00","-","-"
"17-Sep-2013","-","-","-","     2491.52","-","-"
"18-Sep-2013","-","-","-","     2527.11","-","-"
"19-Sep-2013","-","-","-","     2615.75","-","-"
"20-Sep-2013","-","-","-","     2617.01","-","-"
"23-Sep-2013","-","-","-","     2596.81","-","-"
"24-Sep-2013","-","-","-","     2594.25","-","-"
"25-Sep-2013","-","-","-","     2620.46","-","-"
"26-Sep-2013","-","-","-","     2638.91","-","-"
"27-Sep-2013","-","-","-","     2637.03","-","-"
"30-Sep-2013","-","-","-","     2599.52","-","-"
"01-Oct-2013","-","-","-","     2624.05","-","-"
"03-Oct-2013","-","-","-","     2701.27","-","-"
"04-Oct-2013","-","-","-","     2694.91","-","-"
"07-Oct-2013","-","-","-","     2705.68","-","-"
"08-Oct-2013","-","-","-","     2765.35","-","-"
"09-Oct-2013","-","-","-","     2777.11","-","-"
"10-Oct-2013","-","-","-","     2785.34","-","-"
"11-Oct-2013","-","-","-","     2771.90","-","-"
"14-Oct-2013","-","-","-","     2770.10","-","-"
"15-Oct-2013","-","-","-","     2766.93","-","-"
"17-Oct-2013","-","-","-","     2735.19","-","-"
"18-Oct-2013","-","-","-","     2751.18","-","-"
